Customer Name,Ventura Foods Fort Worth Plant #60
Address,1100 Defiel Road,Saginaw
Contact,Maxine Baker
GLID (Payer) / GLID (Sold To),6100788687,6100788687
Invoice Number,5018325892
Invoice Date,11.11.2023
Invoice Period - From/To,05.11.2023,11.11.2023
Period Days,7
,

Product Name,Product Code,Paying Opening Balance,Paying Closing Balance,Product Days,,,,
48x 40 CHEP Pallets,04001,13588,13908,97696.,,,,


UMI,Product Code,Sender Global Id,Sender External Code,Sender Name,Sender Town,Sender Country,Receiver Global Id,Receiver External Code,Receiver Name,Receiver Town,Receiver Country,Quantity,Transaction Status,Reason Code,Reason Description,Reference1,Reference2,Reference3,Date of Notification,Movement Date,Pricing Date,Transaction Type,Corr/Rev,,,,,,,,,,,,,,
02023133065961,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603569200148,06031113,82687,07.11.2023,03.11.2023,03.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065974,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,16,C,,,6603569200161,06031135,82699,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065973,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603569200160,06031134,82700,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065972,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603569200159,06031132,82702,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065971,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603569200158,06031131,82703,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065970,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,3,C,,,6603569200157,06031127,82697,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065969,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603569200156,06031126,82695,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065968,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603569200155,06031123,82694,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065967,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,8,C,,,6603569200154,06031122,82691,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065966,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603569200153,06031121,82692,07.11.2023,04.11.2023,04.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567100,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603570400205,06031165,82739,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567099,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603570400206,06031166,82740,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567098,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,10,C,,,6603570400207,06031167,82741,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567097,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603570400208,06031169,82743,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567096,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,2,C,,,6603570400209,06031170,82744,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567095,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,1,C,,,6603570400210,06031171,82746,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567094,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,7,C,,,6603570400211,06031172,82747,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133567093,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603570400212,06031173,82748,08.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133083804,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,15,C,,,6603569300084,06031164,82738,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133066004,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,18,C,,,6603569200186,06031163,82737,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133066003,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,11,C,,,6603569200185,06031162,82736,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133066002,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,14,C,,,6603569200184,06031161,82730,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133066001,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603569200183,06031160,82729,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065999,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,5,C,,,6603569200182,06031159,82728,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065998,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603569200181,06031158,82727,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065997,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,17,C,,,6603569200180,06031157,82725,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065996,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,9,C,,,6603569200179,06031156,82724,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
02023133065995,04001,6100788687,6100788687,Ventura Foods Fort Worth Plant,Saginaw,US,4000445826,4000445826,VF FTW - US COLD #208,FORT WORTH,US,20,C,,,6603569200178,06031155,82722,07.11.2023,06.11.2023,06.11.2023,Cust Transfer Out,,,,,,,,,,,,,,,
